,obj,marina,anieke
13897,ZF6883-Globorotalia-menardii_obj00040_plane000.jpg,correct,change
13898,ZF6883-Globorotalia-menardii_obj00041_plane000.jpg,correct,change
13899,ZF6883-Globorotalia-menardii_obj00042_plane000.jpg,correct,remove
13901,ZF6883-Globorotalia-menardii_obj00044_plane000.jpg,correct,change
13902,ZF6883-Globorotalia-menardii_obj00045_plane000.jpg,correct,change
13903,ZF6883-Globorotalia-menardii_obj00046_plane000.jpg,correct,change
13904,ZF6883-Globorotalia-menardii_obj00047_plane000.jpg,correct,change
13905,ZF6883-Globorotalia-menardii_obj00048_plane000.jpg,correct,change
13906,ZF6884-Globorotalia-menardii_obj00001_plane000.jpg,change,remove
13909,ZF6884-Globorotalia-menardii_obj00004_plane000.jpg,remove,correct
13913,ZF6884-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
13917,ZF6884-Globorotalia-menardii_obj00012_plane000.jpg,correct,change
13918,ZF6884-Globorotalia-menardii_obj00013_plane000.jpg,remove,change
13920,ZF6885-Globorotalia-menardii_obj00001_plane000.jpg,remove,correct
13923,ZF6885-Globorotalia-menardii_obj00004_plane000.jpg,remove,change
13925,ZF6885-Globorotalia-menardii_obj00006_plane000.jpg,remove,change
13926,ZF6885-Globorotalia-menardii_obj00007_plane000.jpg,remove,change
13927,ZF6885-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
13930,ZF6885-Globorotalia-menardii_obj00011_plane000.jpg,remove,correct
13931,ZF6885-Globorotalia-menardii_obj00012_plane000.jpg,remove,change
13938,ZF6886-Globorotalia-menardii_obj00006_plane000.jpg,correct,change
13941,ZF6886-Globorotalia-menardii_obj00009_plane000.jpg,correct,change
13943,ZF6886-Globorotalia-menardii_obj00011_plane000.jpg,remove,change
13944,ZF6886-Globorotalia-menardii_obj00012_plane000.jpg,correct,change
13945,ZF6886-Globorotalia-menardii_obj00013_plane000.jpg,correct,change
13946,ZF6886-Globorotalia-menardii_obj00014_plane000.jpg,correct,change
13947,ZF6886-Globorotalia-menardii_obj00015_plane000.jpg,correct,change
13948,ZF6886-Globorotalia-menardii_obj00016_plane000.jpg,correct,change
13949,ZF6886-Globorotalia-menardii_obj00017_plane000.jpg,correct,change
13950,ZF6886-Globorotalia-menardii_obj00018_plane000.jpg,correct,change
13951,ZF6886-Globorotalia-menardii_obj00019_plane000.jpg,correct,change
13952,ZF6886-Globorotalia-menardii_obj00020_plane000.jpg,correct,change
13953,ZF6886-Globorotalia-menardii_obj00021_plane000.jpg,correct,change
13954,ZF6886-Globorotalia-menardii_obj00022_plane000.jpg,correct,change
13955,ZF6886-Globorotalia-menardii_obj00023_plane000.jpg,correct,change
13956,ZF6886-Globorotalia-menardii_obj00024_plane000.jpg,correct,change
13962,ZF6886-Globorotalia-menardii_obj00030_plane000.jpg,correct,change
13963,ZF6887-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
13964,ZF6887-Globorotalia-menardii_obj00002_plane000.jpg,correct,change
13965,ZF6887-Globorotalia-menardii_obj00003_plane000.jpg,correct,change
13966,ZF6887-Globorotalia-menardii_obj00004_plane000.jpg,correct,change
13967,ZF6887-Globorotalia-menardii_obj00005_plane000.jpg,correct,change
13968,ZF6887-Globorotalia-menardii_obj00006_plane000.jpg,correct,change
13969,ZF6887-Globorotalia-menardii_obj00007_plane000.jpg,correct,change
13970,ZF6887-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
13971,ZF6887-Globorotalia-menardii_obj00009_plane000.jpg,correct,change
13972,ZF6887-Globorotalia-menardii_obj00010_plane000.jpg,correct,change
13975,ZF6887-Globorotalia-menardii_obj00013_plane000.jpg,correct,change
13976,ZF6887-Globorotalia-menardii_obj00014_plane000.jpg,correct,change
13980,ZF6889-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
13981,ZF6889-Globorotalia-menardii_obj00002_plane000.jpg,correct,change
13982,ZF6889-Globorotalia-menardii_obj00003_plane000.jpg,correct,change
13985,ZF6889-Globorotalia-menardii_obj00006_plane000.jpg,remove,change
13986,ZF6889-Globorotalia-menardii_obj00007_plane000.jpg,change,correct
13987,ZF6889-Globorotalia-menardii_obj00008_plane000.jpg,remove,change
13988,ZF6889-Globorotalia-menardii_obj00009_plane000.jpg,correct,change
13990,ZF6890-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
13991,ZF6890-Globorotalia-menardii_obj00002_plane000.jpg,correct,change
13992,ZF6890-Globorotalia-menardii_obj00003_plane000.jpg,correct,change
13993,ZF6890-Globorotalia-menardii_obj00004_plane000.jpg,correct,change
13994,ZF6890-Globorotalia-menardii_obj00005_plane000.jpg,correct,change
13995,ZF6890-Globorotalia-menardii_obj00006_plane000.jpg,correct,change
13996,ZF6890-Globorotalia-menardii_obj00007_plane000.jpg,correct,change
13997,ZF6890-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
13998,ZF6890-Globorotalia-menardii_obj00009_plane000.jpg,correct,change
13999,ZF6890-Globorotalia-menardii_obj00010_plane000.jpg,correct,change
14000,ZF6890-Globorotalia-menardii_obj00011_plane000.jpg,correct,change
14001,ZF6890-Globorotalia-menardii_obj00012_plane000.jpg,correct,change
14002,ZF6890-Globorotalia-menardii_obj00013_plane000.jpg,correct,change
14004,ZF6890-Globorotalia-menardii_obj00015_plane000.jpg,correct,change
14005,ZF6890-Globorotalia-menardii_obj00016_plane000.jpg,correct,change
14006,ZF6890-Globorotalia-menardii_obj00017_plane000.jpg,correct,change
14007,ZF6890-Globorotalia-menardii_obj00018_plane000.jpg,remove,change
14008,ZF6890-Globorotalia-menardii_obj00019_plane000.jpg,correct,change
14009,ZF6890-Globorotalia-menardii_obj00020_plane000.jpg,correct,change
14012,ZF6891-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
14015,ZF6891-Globorotalia-menardii_obj00004_plane000.jpg,correct,change
14016,ZF6891-Globorotalia-menardii_obj00005_plane000.jpg,correct,change
14026,ZF6892-Globorotalia-menardii_obj00010_plane000.jpg,remove,correct
14035,ZF6893-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
14038,ZF6893-Globorotalia-menardii_obj00004_plane000.jpg,correct,change
14039,ZF6893-Globorotalia-menardii_obj00005_plane000.jpg,remove,change
14040,ZF6893-Globorotalia-menardii_obj00006_plane000.jpg,correct,change
14041,ZF6893-Globorotalia-menardii_obj00007_plane000.jpg,correct,change
14042,ZF6893-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
14045,ZF6893-Globorotalia-menardii_obj00011_plane000.jpg,correct,change
14046,ZF6893-Globorotalia-menardii_obj00012_plane000.jpg,correct,change
14049,ZF6893-Globorotalia-menardii_obj00015_plane000.jpg,change,correct
14050,ZF6893-Globorotalia-menardii_obj00016_plane000.jpg,correct,change
14051,ZF6893-Globorotalia-menardii_obj00017_plane000.jpg,correct,change
14052,ZF6893-Globorotalia-menardii_obj00018_plane000.jpg,correct,change
14053,ZF6893-Globorotalia-menardii_obj00019_plane000.jpg,correct,change
14054,ZF6893-Globorotalia-menardii_obj00020_plane000.jpg,correct,change
14055,ZF6893-Globorotalia-menardii_obj00021_plane000.jpg,correct,change
14056,ZF6893-Globorotalia-menardii_obj00022_plane000.jpg,correct,change
14057,ZF6893-Globorotalia-menardii_obj00023_plane000.jpg,correct,change
14058,ZF6893-Globorotalia-menardii_obj00024_plane000.jpg,correct,change
14059,ZF6893-Globorotalia-menardii_obj00025_plane000.jpg,correct,change
14060,ZF6893-Globorotalia-menardii_obj00026_plane000.jpg,correct,change
14061,ZF6894-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
14062,ZF6894-Globorotalia-menardii_obj00002_plane000.jpg,correct,change
14063,ZF6894-Globorotalia-menardii_obj00003_plane000.jpg,correct,change
14064,ZF6894-Globorotalia-menardii_obj00004_plane000.jpg,correct,change
14067,ZF6895-Globorotalia-menardii_obj00003_plane000.jpg,correct,change
14068,ZF6895-Globorotalia-menardii_obj00004_plane000.jpg,correct,change
14069,ZF6895-Globorotalia-menardii_obj00005_plane000.jpg,correct,change
14070,ZF6895-Globorotalia-menardii_obj00006_plane000.jpg,correct,change
14071,ZF6895-Globorotalia-menardii_obj00007_plane000.jpg,correct,change
14072,ZF6895-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
14073,ZF6895-Globorotalia-menardii_obj00009_plane000.jpg,correct,change
14074,ZF6895-Globorotalia-menardii_obj00010_plane000.jpg,correct,change
14075,ZF6895-Globorotalia-menardii_obj00011_plane000.jpg,correct,change
14076,ZF6895-Globorotalia-menardii_obj00012_plane000.jpg,correct,change
14077,ZF6895-Globorotalia-menardii_obj00013_plane000.jpg,correct,change
14078,ZF6895-Globorotalia-menardii_obj00014_plane000.jpg,correct,change
14082,ZF6895-Globorotalia-menardii_obj00018_plane000.jpg,correct,change
14083,ZF6895-Globorotalia-menardii_obj00019_plane000.jpg,correct,change
14084,ZF6895-Globorotalia-menardii_obj00020_plane000.jpg,correct,change
14086,ZF6895-Globorotalia-menardii_obj00022_plane000.jpg,correct,change
14088,ZF6895-Globorotalia-menardii_obj00024_plane000.jpg,remove,change
14089,ZF6895-Globorotalia-menardii_obj00025_plane000.jpg,correct,change
14090,ZF6895-Globorotalia-menardii_obj00026_plane000.jpg,correct,change
14091,ZF6895-Globorotalia-menardii_obj00027_plane000.jpg,correct,change
14092,ZF6895-Globorotalia-menardii_obj00028_plane000.jpg,correct,change
14093,ZF6895-Globorotalia-menardii_obj00029_plane000.jpg,correct,change
14094,ZF6895-Globorotalia-menardii_obj00030_plane000.jpg,correct,change
14096,ZF6895-Globorotalia-menardii_obj00032_plane000.jpg,correct,change
14097,ZF6895-Globorotalia-menardii_obj00033_plane000.jpg,correct,change
14098,ZF6895-Globorotalia-menardii_obj00034_plane000.jpg,correct,change
14100,ZF6896-Globorotalia-menardii_obj00001_plane000.jpg,remove,change
14102,ZF6896-Globorotalia-menardii_obj00003_plane000.jpg,remove,change
14103,ZF6896-Globorotalia-menardii_obj00004_plane000.jpg,remove,change
14104,ZF6896-Globorotalia-menardii_obj00005_plane000.jpg,remove,change
14105,ZF6896-Globorotalia-menardii_obj00006_plane000.jpg,remove,change
14106,ZF6896-Globorotalia-menardii_obj00007_plane000.jpg,remove,change
14107,ZF6896-Globorotalia-menardii_obj00008_plane000.jpg,remove,change
14109,ZF6896-Globorotalia-menardii_obj00010_plane000.jpg,remove,change
14110,ZF6897-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
14111,ZF6897-Globorotalia-menardii_obj00002_plane000.jpg,remove,change
14114,ZF6897-Globorotalia-menardii_obj00005_plane000.jpg,remove,correct
14123,ZF6898-Globorotalia-menardii_obj00004_plane000.jpg,remove,change
14124,ZF6898-Globorotalia-menardii_obj00005_plane000.jpg,correct,change
14125,ZF6898-Globorotalia-menardii_obj00006_plane000.jpg,correct,change
14126,ZF6898-Globorotalia-menardii_obj00007_plane000.jpg,correct,change
14127,ZF6898-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
14128,ZF6899-Globorotalia-menardii_obj00001_plane000.jpg,correct,change
14129,ZF6899-Globorotalia-menardii_obj00002_plane000.jpg,correct,change
14131,ZF6899-Globorotalia-menardii_obj00004_plane000.jpg,correct,change
14132,ZF6899-Globorotalia-menardii_obj00005_plane000.jpg,remove,change
14134,ZF6899-Globorotalia-menardii_obj00007_plane000.jpg,correct,change
14135,ZF6899-Globorotalia-menardii_obj00008_plane000.jpg,correct,change
14136,ZF6899-Globorotalia-menardii_obj00009_plane000.jpg,correct,change
14137,ZF6899-Globorotalia-menardii_obj00010_plane000.jpg,correct,change
14138,ZF6899-Globorotalia-menardii_obj00011_plane000.jpg,correct,change
14141,ZF6899-Globorotalia-menardii_obj00014_plane000.jpg,remove,change
14142,ZF6899-Globorotalia-menardii_obj00015_plane000.jpg,remove,change
14143,ZF6899-Globorotalia-menardii_obj00016_plane000.jpg,correct,change
14144,ZF6899-Globorotalia-menardii_obj00017_plane000.jpg,correct,change
14145,ZF6899-Globorotalia-menardii_obj00018_plane000.jpg,correct,change
14146,ZF6899-Globorotalia-menardii_obj00019_plane000.jpg,correct,change
14147,ZF6899-Globorotalia-menardii_obj00020_plane000.jpg,correct,change
14148,ZF6899-Globorotalia-menardii_obj00021_plane000.jpg,correct,change
14150,ZF6899-Globorotalia-menardii_obj00023_plane000.jpg,remove,change
14151,ZF6899-Globorotalia-menardii_obj00024_plane000.jpg,remove,change
14152,ZF6899-Globorotalia-menardii_obj00025_plane000.jpg,correct,change
14155,ZF6899-Globorotalia-menardii_obj00028_plane000.jpg,correct,change
14156,ZF6899-Globorotalia-menardii_obj00029_plane000.jpg,correct,change
14157,ZF6899-Globorotalia-menardii_obj00030_plane000.jpg,correct,change
14159,ZF6899-Globorotalia-menardii_obj00032_plane000.jpg,correct,change
14161,ZF6899-Globorotalia-menardii_obj00034_plane000.jpg,correct,change
14163,ZF6899-Globorotalia-menardii_obj00036_plane000.jpg,correct,change
14164,ZF6899-Globorotalia-menardii_obj00037_plane000.jpg,correct,change
14165,ZF6899-Globorotalia-menardii_obj00038_plane000.jpg,remove,change
14166,ZF6899-Globorotalia-menardii_obj00039_plane000.jpg,correct,change
14172,ZF6900-Globorotalia-menardii_obj00003_plane000.jpg,remove,correct
14174,ZF6900-Globorotalia-menardii_obj00005_plane000.jpg,remove,correct
14176,ZF6901-Globorotalia-menardii_obj00001_plane000.jpg,remove,correct
14180,ZF6901-Globorotalia-menardii_obj00005_plane000.jpg,correct,change
14195,ZF6904-Globorotalia-truncatulinoides_obj00001_plane000.jpg,change,correct
14197,ZF6904-Globorotalia-truncatulinoides_obj00003_plane000.jpg,change,correct
14201,ZF6905-Globorotalia-truncatulinoides_obj00001_plane000.jpg,remove,change
14202,ZF6905-Globorotalia-truncatulinoides_obj00002_plane000.jpg,change,remove
14207,ZF6906-Globorotalia-truncatulinoides_obj00005_plane000.jpg,remove,correct
14208,ZF6906-Globorotalia-truncatulinoides_obj00006_plane000.jpg,remove,correct
14209,ZF6906-Globorotalia-truncatulinoides_obj00007_plane000.jpg,remove,correct
14213,ZF6907-Globorotalia-truncatulinoides_obj00001_plane000.jpg,remove,correct
14215,ZF6918-Globigerina-pachyderma_obj00002_plane000.jpg,change,correct
14217,ZF6918-Globigerina-pachyderma_obj00004_plane000.jpg,change,correct
14239,ZF6921-Globigerina-pachyderma_obj00005_plane000.jpg,remove,change
14243,ZF6921-Globigerina-pachyderma_obj00009_plane000.jpg,change,remove
14251,ZF6921-Globigerina-pachyderma_obj00017_plane000.jpg,change,remove
14267,ZF6921-Globigerina-pachyderma_obj00033_plane000.jpg,change,correct
14341,ZF6923-Globigerina-pachyderma_obj00025_plane000.jpg,change,remove
14343,ZF6923-Globigerina-pachyderma_obj00027_plane000.jpg,change,correct
14356,ZF6923-Globigerina-pachyderma_obj00040_plane000.jpg,change,correct
14376,ZF6924-Globigerina-pachyderma_obj00016_plane000.jpg,change,correct
14377,ZF6924-Globigerina-pachyderma_obj00017_plane000.jpg,change,correct
14410,ZF6926-Globigerina-pachyderma_obj00005_plane000.jpg,change,correct
14415,ZF6926-Globigerina-pachyderma_obj00010_plane000.jpg,change,correct
14429,ZF6929-Globigerina-bulloides_obj00005_plane000.jpg,change,correct
14431,ZF6929-Globigerina-bulloides_obj00007_plane000.jpg,change,correct
14433,ZF6929-Globigerina-bulloides_obj00009_plane000.jpg,change,correct
14440,ZF6929-Globigerina-bulloides_obj00016_plane000.jpg,change,correct
14444,ZF6930-Globigerina-bulloides_obj00002_plane000.jpg,change,correct
14447,ZF6930-Globigerina-bulloides_obj00005_plane000.jpg,change,correct
14462,ZF6931-Globigerina-bulloides_obj00005_plane000.jpg,change,correct
14488,ZF6933-Globigerina-bulloides_obj00006_plane000.jpg,change,correct
14490,ZF6933-Globigerina-bulloides_obj00008_plane000.jpg,change,correct
14492,ZF6933-Globigerina-bulloides_obj00010_plane000.jpg,change,correct
14500,ZF6934-Globigerina-bulloides_obj00006_plane000.jpg,correct,change
14505,ZF6934-Globigerina-bulloides_obj00011_plane000.jpg,change,correct
14530,ZF6934-Globigerina-bulloides_obj00036_plane000.jpg,change,correct
14537,ZF6934-Globigerina-bulloides_obj00043_plane000.jpg,correct,change
14563,ZF6935-Globigerina-bulloides_obj00016_plane000.jpg,change,correct
14567,ZF6935-Globigerina-bulloides_obj00020_plane000.jpg,correct,change
14579,ZF6936-Globigerina-bulloides_obj00010_plane000.jpg,change,correct
14581,ZF6937-Globigerina-bulloides_obj00001_plane000.jpg,change,remove
14586,ZF6937-Globigerina-bulloides_obj00006_plane000.jpg,change,correct
14587,ZF6937-Globigerina-bulloides_obj00007_plane000.jpg,change,correct
14589,ZF6937-Globigerina-bulloides_obj00009_plane000.jpg,change,correct
14598,ZF6937-Globigerina-bulloides_obj00018_plane000.jpg,remove,correct
14600,ZF6937-Globigerina-bulloides_obj00020_plane000.jpg,change,correct
14605,ZF6937-Globigerina-bulloides_obj00025_plane000.jpg,change,correct
14615,ZF6938-Globigerina-bulloides_obj00002_plane000.jpg,change,correct
14622,ZF6938-Globigerina-bulloides_obj00009_plane000.jpg,change,correct
14624,ZF6939-Globigerinoides-sacculifera_obj00001_plane000.jpg,change,correct
14633,ZF6939-Globigerinoides-sacculifera_obj00010_plane000.jpg,remove,correct
14634,ZF6939-Globigerinoides-sacculifera_obj00011_plane000.jpg,change,correct
14635,ZF6939-Globigerinoides-sacculifera_obj00012_plane000.jpg,remove,correct
14636,ZF6939-Globigerinoides-sacculifera_obj00013_plane000.jpg,change,correct
14654,ZF6940-Globigerinoides-sacculifera_obj00001_plane000.jpg,change,correct
14743,ZF6944-Globigerinoides-sacculifera_obj00002_plane000.jpg,change,correct
14744,ZF6944-Globigerinoides-sacculifera_obj00003_plane000.jpg,change,correct
14745,ZF6944-Globigerinoides-sacculifera_obj00004_plane000.jpg,change,correct
14746,ZF6944-Globigerinoides-sacculifera_obj00005_plane000.jpg,change,correct
14747,ZF6944-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
14748,ZF6944-Globigerinoides-sacculifera_obj00007_plane000.jpg,change,correct
14749,ZF6944-Globigerinoides-sacculifera_obj00008_plane000.jpg,change,remove
14750,ZF6944-Globigerinoides-sacculifera_obj00009_plane000.jpg,change,correct
14754,ZF6944-Globigerinoides-sacculifera_obj00013_plane000.jpg,change,correct
14756,ZF6944-Globigerinoides-sacculifera_obj00015_plane000.jpg,change,correct
14759,ZF6944-Globigerinoides-sacculifera_obj00018_plane000.jpg,change,correct
14760,ZF6944-Globigerinoides-sacculifera_obj00019_plane000.jpg,change,correct
14763,ZF6944-Globigerinoides-sacculifera_obj00022_plane000.jpg,change,correct
14764,ZF6944-Globigerinoides-sacculifera_obj00023_plane000.jpg,change,correct
14765,ZF6944-Globigerinoides-sacculifera_obj00024_plane000.jpg,remove,change
14766,ZF6944-Globigerinoides-sacculifera_obj00025_plane000.jpg,change,correct
14767,ZF6944-Globigerinoides-sacculifera_obj00026_plane000.jpg,change,correct
14768,ZF6944-Globigerinoides-sacculifera_obj00027_plane000.jpg,remove,correct
14769,ZF6944-Globigerinoides-sacculifera_obj00028_plane000.jpg,remove,change
14772,ZF6944-Globigerinoides-sacculifera_obj00031_plane000.jpg,remove,correct
14778,ZF6944-Globigerinoides-sacculifera_obj00037_plane000.jpg,change,correct
14786,ZF6944-Globigerinoides-sacculifera_obj00045_plane000.jpg,change,correct
14787,ZF6944-Globigerinoides-sacculifera_obj00046_plane000.jpg,change,correct
14793,ZF6944-Globigerinoides-sacculifera_obj00052_plane000.jpg,change,correct
14836,ZF6947-Globigerinoides-sacculifera_obj00005_plane000.jpg,remove,correct
14842,ZF6947-Globigerinoides-sacculifera_obj00011_plane000.jpg,remove,correct
14848,ZF6947-Globigerinoides-sacculifera_obj00017_plane000.jpg,remove,correct
14850,ZF6947-Globigerinoides-sacculifera_obj00019_plane000.jpg,correct,remove
14881,ZF6949-Globigerinoides-sacculifer-square14-15_obj00008_plane000.jpg,remove,correct
14884,ZF6949-Globigerinoides-sacculifer-square14-15_obj00011_plane000.jpg,remove,correct
14889,ZF6949-Globigerinoides-sacculifer-square3-11_obj00003_plane000.jpg,correct,remove
14896,ZF6949-Globigerinoides-sacculifer-square3-11_obj00010_plane000.jpg,change,correct
14920,ZF6950-Globigerinoides-sacculifera_obj00003_plane000.jpg,change,correct
14945,ZF6951-Globigerinoides-sacculifera_obj00025_plane000.jpg,remove,correct
14955,ZF6952-Globigerinoides-sacculifer-square10_obj00010_plane000.jpg,change,correct
14958,ZF6952-Globigerinoides-sacculifer-square10_obj00013_plane000.jpg,change,correct
14971,ZF6952-Globigerinoides-sacculifer-square18-19_obj00005_plane000.jpg,change,correct
14978,ZF6952-Globigerinoides-sacculifer-square18-19_obj00012_plane000.jpg,remove,correct
14981,ZF6952-Globigerinoides-sacculifer-square18-19_obj00015_plane000.jpg,remove,correct
15016,ZF6954-Globigerinoides-sacculifera_obj00008_plane000.jpg,change,correct
15019,ZF6955-Globigerinoides-sacculifera_obj00003_plane000.jpg,remove,correct
15020,ZF6956-Globigerinoides-sacculifera_obj00001_plane000.jpg,change,remove
15027,ZF6956-Globigerinoides-sacculifera_obj00008_plane000.jpg,remove,correct
15029,ZF6956-Globigerinoides-sacculifera_obj00010_plane000.jpg,remove,correct
15060,ZF6960-Globigerinoides-sacculifera_obj00006_plane000.jpg,remove,correct
15065,ZF6961-Globigerinoides-sacculifera_obj00004_plane000.jpg,change,correct
15094,ZF6964-Globigerinoides-sacculifera_obj00008_plane000.jpg,change,correct
15097,ZF6964-Globigerinoides-sacculifera_obj00011_plane000.jpg,change,correct
15098,ZF6964-Globigerinoides-sacculifera_obj00012_plane000.jpg,remove,correct
15100,ZF6964-Globigerinoides-sacculifera_obj00014_plane000.jpg,change,correct
15131,ZF6966-Globigerinoides-sacculifera_obj00005_plane000.jpg,change,correct
15132,ZF6966-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
15134,ZF6966-Globigerinoides-sacculifera_obj00008_plane000.jpg,change,remove
15140,ZF6967-Globigerinoides-sacculifera_obj00004_plane000.jpg,remove,correct
15155,ZF6970-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
15159,ZF6970-Globigerinoides-sacculifera_obj00010_plane000.jpg,correct,remove
15174,ZF6971-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
15176,ZF6972-Globigerinoides-sacculifera_obj00002_plane000.jpg,change,correct
15177,ZF6973-Globigerinoides-sacculifera_obj00001_plane000.jpg,change,correct
15182,ZF6973-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
15188,ZF6976-Globigerinoides-sacculifera_obj00001_plane000.jpg,remove,change
15190,ZF6976-Globigerinoides-sacculifera_obj00003_plane000.jpg,remove,change
15192,ZF6977-Globigerinoides-sacculifera_obj00002_plane000.jpg,change,correct
15197,ZF6981-Globigerinoides-sacculifera_obj00003_plane000.jpg,change,correct
15200,ZF6982-Globigerinoides-sacculifera_obj00003_plane000.jpg,change,correct
15204,ZF6983-Globigerinoides-sacculifera_obj00002_plane000.jpg,change,correct
15208,ZF6983-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
15214,ZF6983-Globigerinoides-sacculifera_obj00012_plane000.jpg,remove,change
15216,ZF6983-Globigerinoides-sacculifera_obj00014_plane000.jpg,remove,correct
15220,ZF6983-Globigerinoides-sacculifera_obj00018_plane000.jpg,remove,correct
15229,ZF6983-Globigerinoides-sacculifera_obj00027_plane000.jpg,remove,correct
15237,ZF6985-Globigerinoides-sacculifera_obj00002_plane000.jpg,correct,change
15241,ZF6986-Globigerinoides-sacculifera_obj00002_plane000.jpg,change,correct
15242,ZF6986-Globigerinoides-sacculifera_obj00003_plane000.jpg,correct,change
15243,ZF6986-Globigerinoides-sacculifera_obj00004_plane000.jpg,remove,change
15250,ZF6986-Globigerinoides-sacculifera_obj00011_plane000.jpg,change,correct
15251,ZF6986-Globigerinoides-sacculifera_obj00012_plane000.jpg,change,correct
15252,ZF6986-Globigerinoides-sacculifera_obj00013_plane000.jpg,change,correct
15253,ZF6986-Globigerinoides-sacculifera_obj00014_plane000.jpg,remove,correct
15258,ZF6986-Globigerinoides-sacculifera_obj00019_plane000.jpg,remove,change
15268,ZF6986-Globigerinoides-sacculifera_obj00029_plane000.jpg,change,correct
15269,ZF6986-Globigerinoides-sacculifera_obj00030_plane000.jpg,remove,change
15270,ZF6986-Globigerinoides-sacculifera_obj00031_plane000.jpg,remove,correct
15271,ZF6987-Globigerinoides-ruber_obj00001_plane000.jpg,remove,correct
15278,ZF6987-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15282,ZF6987-Globigerinoides-ruber_obj00012_plane000.jpg,change,correct
15283,ZF6987-Globigerinoides-ruber_obj00013_plane000.jpg,correct,change
15286,ZF6987-Globigerinoides-ruber_obj00016_plane000.jpg,remove,correct
15287,ZF6987-Globigerinoides-ruber_obj00017_plane000.jpg,change,correct
15290,ZF6987-Globigerinoides-ruber_obj00020_plane000.jpg,change,correct
15292,ZF6987-Globigerinoides-ruber_obj00022_plane000.jpg,change,correct
15298,ZF6988-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15299,ZF6988-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15300,ZF6988-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15301,ZF6988-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15304,ZF6988-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15305,ZF6988-Globigerinoides-ruber_obj00009_plane000.jpg,correct,change
15308,ZF6988-Globigerinoides-ruber_obj00012_plane000.jpg,change,correct
15312,ZF6988-Globigerinoides-ruber_obj00016_plane000.jpg,change,correct
15317,ZF6988-Globigerinoides-ruber_obj00021_plane000.jpg,change,correct
15321,ZF6989-Globigerinoides-ruber_obj00003_plane000.jpg,correct,change
15323,ZF6989-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
15340,ZF6989-Globigerinoides-ruber_obj00022_plane000.jpg,change,correct
15342,ZF6989-Globigerinoides-ruber_obj00024_plane000.jpg,correct,change
15353,ZF6989-Globigerinoides-ruber_obj00035_plane000.jpg,change,correct
15355,ZF6990-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15357,ZF6990-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15358,ZF6990-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15359,ZF6990-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15360,ZF6990-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15361,ZF6990-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15362,ZF6990-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15370,ZF6991-Globigerinoides-ruber_obj00005_plane000.jpg,remove,correct
15372,ZF6991-Globigerinoides-ruber_obj00007_plane000.jpg,remove,change
15373,ZF6991-Globigerinoides-ruber_obj00008_plane000.jpg,remove,correct
15378,ZF6991-Globigerinoides-ruber_obj00013_plane000.jpg,change,correct
15379,ZF6991-Globigerinoides-ruber_obj00014_plane000.jpg,change,correct
15380,ZF6991-Globigerinoides-ruber_obj00015_plane000.jpg,change,correct
15382,ZF6991-Globigerinoides-ruber_obj00017_plane000.jpg,change,correct
15387,ZF6991-Globigerinoides-ruber_obj00022_plane000.jpg,remove,change
15390,ZF6991-Globigerinoides-ruber_obj00025_plane000.jpg,remove,change
15392,ZF6991-Globigerinoides-ruber_obj00027_plane000.jpg,change,correct
15393,ZF6991-Globigerinoides-ruber_obj00028_plane000.jpg,remove,change
15394,ZF6991-Globigerinoides-ruber_obj00029_plane000.jpg,change,correct
15403,ZF6992-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
